sp_id,sp_gq_id,sporder,age,sex
938350004,450003907,1,22,2
938350005,450003907,1,22,2
938350006,450003907,1,21,2
938350007,450003907,1,19,2
938350008,450003907,1,23,2
938350009,450003907,1,23,2
938350010,450003907,1,18,2
938350011,450003907,1,19,2
938350012,450003907,1,29,2
938350013,450003907,1,18,2
938350014,450003907,1,23,2
938350015,450003907,1,18,2
938350016,450003907,1,19,2
938350017,450003907,1,19,2
938350018,450003907,1,20,2
938350019,450003907,1,18,2
938350020,450003907,1,25,2
938350021,450003907,1,20,2
938350022,450003907,1,23,2
938350023,450003907,1,20,2
938350024,450003907,1,19,2
938350025,450003907,1,19,2
938350026,450003907,1,22,2
938350027,450003907,1,22,2
938350028,450003907,1,19,2
938350029,450003907,1,22,2
938350030,450003907,1,23,2
938350031,450003907,1,19,2
938350032,450003907,1,18,2
938350033,450003907,1,19,2
938350034,450003907,1,18,2
938350035,450003907,1,18,2
938350036,450003907,1,18,2
938350037,450003907,1,20,2
938350038,450003907,1,22,2
938350039,450003907,1,24,2
938350040,450003907,1,18,2
938350041,450003907,1,19,2
938350042,450003907,1,19,2
938350043,450003907,1,19,2
938350044,450003907,1,20,2
938350045,450003907,1,20,2
938350046,450003907,1,24,2
938350047,450003907,1,19,2
938350048,450003907,1,18,2
938350049,450003907,1,19,2
938350050,450003907,1,19,2
938350051,450003907,1,19,2
938350052,450003907,1,20,2
938350053,450003907,1,18,2
938350054,450003907,1,23,2
938350055,450003907,1,20,2
938350056,450003907,1,19,2
938350057,450003907,1,18,2
938350058,450003907,1,20,2
938350059,450003907,1,19,2
938350060,450003907,1,18,2
938350061,450003907,1,19,2
938350062,450003907,1,23,2
938350063,450003907,1,18,2
938350064,450003907,1,20,2
938350065,450003907,1,18,2
938350066,450003907,1,19,2
938350067,450003907,1,21,2
938350068,450003907,1,20,2
938350069,450003907,1,22,2
938350070,450003907,1,24,2
938350071,450003907,1,23,2
938350072,450003907,1,18,2
938350073,450003907,1,18,2
938350074,450003907,1,22,2
938350075,450003907,1,19,2
938350076,450003907,1,19,2
938350077,450003907,1,22,2
938350078,450003907,1,22,2
938350079,450003907,1,19,2
938350080,450003907,1,18,2
938350081,450003907,1,22,2
938350082,450003907,1,22,2
938350083,450003907,1,19,2
938350084,450003907,1,20,2
938350085,450003907,1,22,2
938350086,450003907,1,19,2
938350087,450003907,1,21,2
938350088,450003907,1,21,2
938350089,450003907,1,24,2
938350090,450003907,1,18,2
938350091,450003907,1,18,2
938350092,450003907,1,20,2
938350093,450003907,1,18,2
938350094,450003907,1,24,2
938350095,450003907,1,18,2
938350096,450003907,1,19,2
938350097,450003907,1,22,2
938350098,450003907,1,19,2
938350099,450003907,1,19,2
938350100,450003907,1,19,2
938350101,450003907,1,19,2
938350102,450003907,1,18,2
938350103,450003907,1,19,2
938350104,450003907,1,18,2
938350105,450003907,1,23,2
938350106,450003907,1,22,2
938350107,450003907,1,19,2
938350108,450003907,1,21,2
938350109,450003907,1,19,2
938350110,450003907,1,22,2
938350111,450003907,1,18,2
938350112,450003907,1,19,2
938350113,450003907,1,18,2
938350114,450003907,1,21,2
938350115,450003907,1,18,2
938350116,450003907,1,21,2
938350117,450003907,1,21,2
938350118,450003907,1,19,2
938350119,450003907,1,23,2
938350120,450003907,1,18,2
938350121,450003907,1,18,2
938350122,450003907,1,18,2
938350123,450003907,1,24,2
938350124,450003907,1,20,2
938350125,450003907,1,22,2
938350126,450003907,1,18,2
938350127,450003907,1,18,2
938350128,450003907,1,23,2
938350129,450003907,1,19,2
938350130,450003907,1,23,2
938350131,450003907,1,20,2
938350132,450003907,1,19,2
938350133,450003907,1,18,2
938350134,450003907,1,18,2
938350135,450003907,1,20,2
938350136,450003907,1,21,2
938350137,450003907,1,19,2
938350138,450003907,1,22,2
938350139,450003907,1,22,2
938350140,450003907,1,18,2
938350141,450003907,1,19,2
938350142,450003907,1,19,2
938350143,450003907,1,19,2
938350144,450003907,1,19,2
938350145,450003907,1,20,2
938350146,450003907,1,21,2
938350147,450003907,1,18,2
938350148,450003907,1,18,2
938350149,450003907,1,24,2
938350150,450003907,1,20,2
938350151,450003907,1,19,2
938350152,450003907,1,18,2
938350153,450003907,1,19,2
938350154,450003907,1,19,2
938350155,450003907,1,21,2
938350156,450003907,1,19,2
938350157,450003907,1,21,2
938350158,450003907,1,20,2
938350159,450003907,1,19,2
938350160,450003907,1,20,2
938350161,450003907,1,18,2
938350162,450003907,1,19,2
938350163,450003907,1,18,2
938350164,450003907,1,19,2
938350165,450003907,1,24,2
938350166,450003907,1,21,2
938350167,450003907,1,21,2
938350168,450003907,1,23,2
938350169,450003907,1,19,2
938350170,450003907,1,20,2
938350171,450003907,1,18,2
938350172,450003907,1,19,2
938350173,450003907,1,21,2
938350174,450003907,1,19,2
938350175,450003907,1,23,2
938350176,450003907,1,18,2
938350177,450003907,1,19,2
938350178,450003907,1,19,2
938350179,450003907,1,22,2
938350180,450003907,1,18,2
938350181,450003907,1,22,2
938350182,450003907,1,19,2
938350183,450003907,1,19,2
938350184,450003907,1,22,2
938350185,450003907,1,19,2
938350186,450003907,1,19,2
938350187,450003907,1,19,2
938350188,450003907,1,19,2
938350189,450003907,1,21,2
938350190,450003907,1,18,2
938350191,450003907,1,19,2
938350192,450003907,1,23,2
938350193,450003907,1,19,2
938350194,450003907,1,20,2
938350195,450003907,1,21,2
938350196,450003907,1,20,2
938350197,450003907,1,19,2
938350198,450003907,1,20,2
938350199,450003907,1,23,2
938350200,450003907,1,18,2
938350201,450003907,1,19,2
938350202,450003907,1,21,2
938350203,450003907,1,18,2
938350204,450003907,1,30,2
938350205,450003907,1,21,2
938350206,450003907,1,18,2
938350207,450003907,1,18,2
938350208,450003907,1,19,2
938350209,450003907,1,19,2
938350210,450003907,1,21,2
938350211,450003907,1,18,2
938350212,450003907,1,23,2
938350213,450003907,1,19,2
938350214,450003907,1,20,2
938350215,450003907,1,20,2
938350216,450003907,1,23,2
938350217,450003907,1,22,2
938350218,450003907,1,21,2
938350219,450003907,1,22,2
938350220,450003907,1,20,2
938350221,450003907,1,19,2
938350222,450003907,1,23,2
938350223,450003907,1,22,2
938350224,450003907,1,18,2
938350225,450003907,1,19,2
938350226,450003907,1,22,2
938350227,450003907,1,21,2
938350228,450003907,1,19,2
938350229,450003907,1,20,2
938350230,450003907,1,19,2
938350231,450003907,1,19,2
938350232,450003907,1,19,2
938350233,450003907,1,29,2
938350234,450003907,1,18,2
938350235,450003907,1,21,2
938350236,450003907,1,18,2
938350237,450003907,1,20,2
938350238,450003907,1,18,2
938350239,450003907,1,20,2
938350240,450003907,1,21,2
938350241,450003907,1,19,2
938350242,450003907,1,19,2
938350243,450003907,1,18,2
938350244,450003907,1,19,2
938350245,450003907,1,19,2
938350246,450003907,1,18,2
938350247,450003907,1,19,2
938350248,450003907,1,18,2
938350249,450003907,1,24,2
938350250,450003907,1,19,2
938350251,450003907,1,18,2
938350252,450003907,1,23,2
938350253,450003907,1,22,2
938350254,450003907,1,18,2
938350255,450003907,1,19,2
938350256,450003907,1,21,2
938350257,450003907,1,19,2
938350258,450003907,1,22,2
938350259,450003907,1,18,2
938350260,450003907,1,21,2
938350261,450003907,1,22,2
938350262,450003907,1,22,2
938350263,450003907,1,20,2
938350264,450003907,1,22,2
938350265,450003907,1,24,2
938350266,450003907,1,29,2
938350267,450003907,1,19,2
938350268,450003907,1,22,2
938350269,450003907,1,18,2
938350270,450003907,1,19,2
938350271,450003907,1,19,2
938350272,450003907,1,18,2
938350273,450003907,1,19,2
938350274,450003907,1,22,2
938350275,450003907,1,22,2
938350276,450003907,1,21,2
938350277,450003907,1,19,2
938350278,450003907,1,18,2
938350279,450003907,1,19,2
938350280,450003907,1,23,2
938350281,450003907,1,19,2
938350282,450003907,1,21,2
938350283,450003907,1,22,2
938350284,450003907,1,21,2
938350285,450003907,1,23,2
938350286,450003907,1,22,2
938350287,450003907,1,22,2
938350288,450003907,1,23,2
938350289,450003907,1,18,2
938350290,450003907,1,18,2
938350291,450003907,1,22,2
938350292,450003907,1,22,2
938350293,450003907,1,18,2
938350294,450003907,1,20,2
938350295,450003907,1,18,2
938350296,450003907,1,19,2
938350297,450003907,1,23,2
938350298,450003907,1,19,2
938350299,450003907,1,20,2
938350300,450003907,1,22,2
938350301,450003907,1,22,2
938350302,450003907,1,21,2
938350303,450003907,1,19,2
938350304,450003907,1,19,2
940754752,450046430,1,76,1
940754753,450046430,1,76,1
940215999,450046430,1,94,2
940215998,450046430,1,85,2
940215997,450046430,1,90,2
940215996,450046430,1,91,2
940215995,450046430,1,88,2
940215994,450046430,1,78,2
940215993,450046430,1,86,2
940215992,450046430,1,87,2
940215991,450046430,1,83,2
940215990,450046430,1,90,2
940215989,450046430,1,76,2
940215988,450046430,1,90,2
940215987,450046430,1,77,2
940215986,450046430,1,69,2
940215985,450046430,1,87,2
940215984,450046430,1,79,2
940215983,450046430,1,90,2
940215982,450046430,1,96,2
940215981,450046430,1,90,2
940215980,450046430,1,77,2
940215979,450046430,1,86,2
940215978,450046430,1,83,2
939302458,450046430,1,54,2
939302457,450046430,1,63,2
939302456,450046430,1,59,2
940215977,450046430,1,79,2
940215976,450046430,1,78,2
940215975,450046430,1,85,2
940215974,450046430,1,84,2
940215973,450046430,1,89,2
940215972,450046430,1,72,2
940215971,450046430,1,98,2
940215970,450046430,1,90,2
940215969,450046430,1,87,2
940215968,450046430,1,86,2
940215967,450046430,1,75,2
940215966,450046430,1,75,2
940215965,450046430,1,88,2
940215964,450046430,1,94,2
940215963,450046430,1,87,2
940215962,450046430,1,80,2
940215961,450046430,1,88,2
940215960,450046430,1,83,2
940215959,450046430,1,92,2
940215958,450046430,1,76,2
940215957,450046430,1,87,2
940215956,450046430,1,70,2
940215955,450046430,1,77,2
940215954,450046430,1,76,2
940215953,450046430,1,78,2
940215952,450046430,1,79,2
940215951,450046430,1,92,2
940215950,450046430,1,75,2
940215949,450046430,1,93,2
940215948,450046430,1,80,2
940215947,450046430,1,102,2
940215946,450046430,1,89,2
940409465,450046430,1,59,1
940409466,450046430,1,41,1
940409467,450046430,1,55,1
940754737,450046430,1,74,1
940754738,450046430,1,87,1
940754739,450046430,1,69,1
940754740,450046430,1,84,1
940754741,450046430,1,87,1
940754742,450046430,1,89,1
940754743,450046430,1,86,1
940754744,450046430,1,94,1
940754745,450046430,1,76,1
940754746,450046430,1,94,1
940754747,450046430,1,75,1
940754748,450046430,1,86,1
940754749,450046430,1,68,1
940754750,450046430,1,102,1
940754751,450046430,1,91,1
940754726,450046431,1,72,1
940754727,450046431,1,75,1
940215895,450046431,1,84,2
940215894,450046431,1,105,2
940215893,450046431,1,80,2
940215892,450046431,1,79,2
940215891,450046431,1,65,2
940215890,450046431,1,70,2
940215889,450046431,1,93,2
940215888,450046431,1,81,2
940754708,450046431,1,89,1
940754709,450046431,1,90,1
940754710,450046431,1,70,1
940754711,450046431,1,86,1
940754712,450046431,1,69,1
940754713,450046431,1,86,1
940754714,450046431,1,92,1
940754715,450046431,1,101,1
940754716,450046431,1,80,1
940754722,450046431,1,87,1
940754721,450046431,1,66,1
940754720,450046431,1,72,1
940754719,450046431,1,84,1
940754718,450046431,1,90,1
940754717,450046431,1,67,1
940215887,450046431,1,81,2
940215886,450046431,1,105,2
940215885,450046431,1,71,2
940215884,450046431,1,95,2
940215883,450046431,1,97,2
940215882,450046431,1,73,2
940215881,450046431,1,79,2
940215880,450046431,1,94,2
940215879,450046431,1,105,2
940215878,450046431,1,73,2
940215877,450046431,1,97,2
940215876,450046431,1,77,2
940215875,450046431,1,73,2
940215874,450046431,1,78,2
940215873,450046431,1,84,2
940215872,450046431,1,83,2
940215871,450046431,1,85,2
940215870,450046431,1,93,2
940215869,450046431,1,79,2
940215868,450046431,1,73,2
940215867,450046431,1,85,2
940215866,450046431,1,105,2
940215865,450046431,1,96,2
940215864,450046431,1,84,2
940215863,450046431,1,81,2
940215862,450046431,1,75,2
940215861,450046431,1,94,2
940215860,450046431,1,84,2
940215859,450046431,1,77,2
940215858,450046431,1,87,2
940215857,450046431,1,77,2
940215856,450046431,1,73,2
940215855,450046431,1,89,2
940215854,450046431,1,79,2
940215853,450046431,1,94,2
940215852,450046431,1,89,2
940215851,450046431,1,90,2
940215850,450046431,1,79,2
940215849,450046431,1,75,2
940215848,450046431,1,86,2
940754723,450046431,1,90,1
940754724,450046431,1,82,1
940215896,450046431,1,86,2
940409463,450046431,1,62,1
940754725,450046431,1,102,1
939856816,450036386,1,79,2
939856818,450036386,1,103,2
939856819,450036386,1,83,2
939856820,450036386,1,81,2
939856821,450036386,1,87,2
939856822,450036386,1,91,2
939856823,450036386,1,100,2
939856824,450036386,1,81,2
939856825,450036386,1,87,2
939856826,450036386,1,84,2
939856827,450036386,1,87,2
939856828,450036386,1,80,2
939856829,450036386,1,105,2
939856830,450036386,1,85,2
939856831,450036386,1,81,2
939856832,450036386,1,100,2
939856833,450036386,1,78,2
939856834,450036386,1,81,2
939856835,450036386,1,79,2
939856836,450036386,1,75,2
939856837,450036386,1,82,2
939856838,450036386,1,67,2
939856839,450036386,1,101,2
939856840,450036386,1,99,2
939856841,450036386,1,89,2
939856842,450036386,1,85,2
939856843,450036386,1,78,2
939856844,450036386,1,85,2
939856845,450036386,1,94,2
939856846,450036386,1,90,2
939856847,450036386,1,104,2
939355756,450036386,1,60,2
940610140,450036386,1,74,1
940610139,450036386,1,84,1
940610138,450036386,1,75,1
940610137,450036386,1,79,1
940610136,450036386,1,80,1
940610135,450036386,1,83,1
940610134,450036386,1,76,1
940610133,450036386,1,94,1
940610132,450036386,1,83,1
940610131,450036386,1,89,1
940610130,450036386,1,93,1
940610129,450036386,1,87,1
940610128,450036386,1,90,1
940610127,450036386,1,78,1
940610126,450036386,1,72,1
940610125,450036386,1,66,1
939856788,450036386,1,65,2
939856787,450036386,1,75,2
939856786,450036386,1,85,2
939856785,450036386,1,93,2
939856784,450036386,1,86,2
939856783,450036386,1,85,2
939856782,450036386,1,88,2
939856781,450036386,1,85,2
939856780,450036386,1,87,2
939856779,450036386,1,86,2
939856778,450036386,1,75,2
939856789,450036386,1,98,2
939856790,450036386,1,75,2
939856791,450036386,1,75,2
939856792,450036386,1,89,2
939856793,450036386,1,76,2
939856794,450036386,1,87,2
939856795,450036386,1,85,2
939856796,450036386,1,94,2
939856797,450036386,1,102,2
939856798,450036386,1,93,2
939856799,450036386,1,97,2
939856800,450036386,1,73,2
939856801,450036386,1,95,2
939856802,450036386,1,100,2
939856803,450036386,1,97,2
940353361,450036386,1,62,1
939856804,450036386,1,90,2
939856805,450036386,1,100,2
939856806,450036386,1,85,2
939856807,450036386,1,90,2
939856808,450036386,1,86,2
939856809,450036386,1,85,2
939856810,450036386,1,85,2
939856811,450036386,1,95,2
939856812,450036386,1,88,2
939856813,450036386,1,91,2
939856814,450036386,1,81,2
939856815,450036386,1,89,2
939856817,450036386,1,84,2
939627130,450030582,1,91,2
939627129,450030582,1,99,2
939627128,450030582,1,74,2
939627127,450030582,1,85,2
939627126,450030582,1,88,2
939627125,450030582,1,81,2
939627124,450030582,1,77,2
939627123,450030582,1,66,2
939627122,450030582,1,93,2
939627121,450030582,1,85,2
939627113,450030582,1,99,2
939627114,450030582,1,88,2
939627115,450030582,1,87,2
939627116,450030582,1,85,2
939627117,450030582,1,75,2
939627118,450030582,1,76,2
939627119,450030582,1,81,2
940519301,450030582,1,70,1
940519298,450030582,1,82,1
939627120,450030582,1,76,2
940519299,450030582,1,82,1
940519300,450030582,1,80,1
939375549,450030582,1,41,2
939856858,450036387,1,88,2
940610141,450036387,1,81,1
940610142,450036387,1,100,1
940610143,450036387,1,81,1
940610144,450036387,1,76,1
939856853,450036387,1,93,2
939856854,450036387,1,104,2
939856855,450036387,1,80,2
939856856,450036387,1,98,2
939856857,450036387,1,88,2
939856859,450036387,1,83,2
939856860,450036387,1,77,2
939856861,450036387,1,78,2
939856862,450036387,1,86,2
939856863,450036387,1,86,2
939856864,450036387,1,79,2
939856865,450036387,1,100,2
939856848,450036387,1,68,2
939856849,450036387,1,88,2
939856850,450036387,1,81,2
939856851,450036387,1,85,2
939856852,450036387,1,75,2
940683066,450041333,1,81,1
940683067,450041333,1,82,1
940044387,450041333,1,75,2
940044386,450041333,1,77,2
940044385,450041333,1,66,2
940044381,450041333,1,87,2
940044380,450041333,1,81,2
940044379,450041333,1,85,2
940044378,450041333,1,79,2
940044377,450041333,1,82,2
940044384,450041333,1,87,2
940044383,450041333,1,81,2
940044382,450041333,1,92,2
940044376,450041333,1,99,2
940044372,450041333,1,88,2
940044373,450041333,1,82,2
940044374,450041333,1,87,2
940044375,450041333,1,85,2
939628654,450030583,1,86,2
939628656,450030583,1,65,2
939628657,450030583,1,76,2
939628658,450030583,1,82,2
939628659,450030583,1,77,2
939628660,450030583,1,83,2
939628661,450030583,1,65,2
939628662,450030583,1,82,2
939628663,450030583,1,67,2
939628664,450030583,1,75,2
939628665,450030583,1,82,2
939628666,450030583,1,75,2
939628667,450030583,1,85,2
939628668,450030583,1,86,2
939377393,450030583,1,55,2
939377394,450030583,1,53,2
939377395,450030583,1,36,2
939377396,450030583,1,55,2
940519823,450030583,1,73,1
940519824,450030583,1,89,1
940519825,450030583,1,68,1
940519826,450030583,1,92,1
940519827,450030583,1,65,1
940519828,450030583,1,76,1
940519829,450030583,1,78,1
940519830,450030583,1,85,1
940519831,450030583,1,74,1
940519832,450030583,1,88,1
940519833,450030583,1,77,1
940519834,450030583,1,84,1
940519835,450030583,1,65,1
940519836,450030583,1,90,1
940519837,450030583,1,72,1
939628628,450030583,1,89,2
939628627,450030583,1,98,2
939628626,450030583,1,91,2
939628625,450030583,1,84,2
939628624,450030583,1,79,2
939628623,450030583,1,87,2
939628622,450030583,1,87,2
939628621,450030583,1,93,2
939628620,450030583,1,80,2
939628619,450030583,1,76,2
939628618,450030583,1,73,2
939628617,450030583,1,88,2
939628616,450030583,1,90,2
939628615,450030583,1,84,2
939628614,450030583,1,76,2
939628613,450030583,1,86,2
939628612,450030583,1,87,2
939628611,450030583,1,68,2
939628610,450030583,1,76,2
939377392,450030583,1,62,2
939377391,450030583,1,63,2
939375902,450030583,1,62,2
939628669,450030583,1,77,2
939628670,450030583,1,87,2
939628671,450030583,1,90,2
939628672,450030583,1,67,2
939628673,450030583,1,81,2
939628674,450030583,1,70,2
939628675,450030583,1,74,2
939628676,450030583,1,81,2
939628677,450030583,1,89,2
939628678,450030583,1,87,2
939628679,450030583,1,71,2
939628680,450030583,1,95,2
939628681,450030583,1,104,2
939628682,450030583,1,78,2
939628683,450030583,1,89,2
939628684,450030583,1,81,2
940320357,450030583,1,58,1
940320358,450030583,1,58,1
940320359,450030583,1,57,1
939628685,450030583,1,84,2
939628686,450030583,1,101,2
939628687,450030583,1,85,2
939628688,450030583,1,84,2
939628689,450030583,1,87,2
939628690,450030583,1,90,2
939628691,450030583,1,88,2
939628692,450030583,1,90,2
939628693,450030583,1,87,2
939628694,450030583,1,78,2
940320360,450030583,1,59,1
940320361,450030583,1,46,1
940320356,450030583,1,55,1
940519801,450030583,1,83,1
940519802,450030583,1,86,1
940519803,450030583,1,92,1
940519804,450030583,1,79,1
940519805,450030583,1,82,1
940519806,450030583,1,69,1
940519807,450030583,1,70,1
940519808,450030583,1,68,1
940519809,450030583,1,84,1
940519810,450030583,1,90,1
940519811,450030583,1,69,1
940519812,450030583,1,92,1
940519813,450030583,1,98,1
940519814,450030583,1,89,1
940519815,450030583,1,78,1
940519816,450030583,1,86,1
940519817,450030583,1,66,1
940519818,450030583,1,76,1
940519819,450030583,1,76,1
940519820,450030583,1,91,1
940519821,450030583,1,85,1
940519822,450030583,1,81,1
939628630,450030583,1,75,2
939628631,450030583,1,90,2
939628632,450030583,1,92,2
939628633,450030583,1,82,2
939628634,450030583,1,96,2
939628635,450030583,1,84,2
939628636,450030583,1,83,2
939628637,450030583,1,88,2
939628638,450030583,1,82,2
939628639,450030583,1,78,2
939628640,450030583,1,86,2
939628641,450030583,1,88,2
939628642,450030583,1,80,2
939628643,450030583,1,88,2
939628644,450030583,1,99,2
939628645,450030583,1,89,2
939628646,450030583,1,87,2
939628647,450030583,1,96,2
939628648,450030583,1,78,2
939628649,450030583,1,69,2
939628650,450030583,1,90,2
939628651,450030583,1,81,2
939628652,450030583,1,90,2
939628653,450030583,1,74,2
939628655,450030583,1,76,2
939628629,450030583,1,85,2
942563667,450021938,1,17,1
942563668,450021938,1,17,1
942563669,450021938,1,14,1
942563670,450021938,1,17,1
942563671,450021938,1,17,1
942563672,450021938,1,46,1
942566551,450021921,1,17,1
942566552,450021921,1,13,1
942566553,450021921,1,16,1
942566554,450021921,1,15,1
942566555,450021921,1,17,1
942566556,450021921,1,16,1
942566578,450021921,1,22,1
942566545,450021921,1,17,1
942566547,450021921,1,15,1
942566548,450021921,1,17,1
942566549,450021921,1,16,1
942566550,450021921,1,17,1
942566595,450021921,1,59,1
942566575,450021921,1,46,1
942566576,450021921,1,30,1
942566577,450021921,1,36,1
942566546,450021921,1,16,1
942566579,450021921,1,42,1
942566580,450021921,1,33,1
942566581,450021921,1,27,1
942566582,450021921,1,24,1
942566583,450021921,1,63,1
942566584,450021921,1,49,1
942566585,450021921,1,29,1
942566586,450021921,1,44,1
942566587,450021921,1,31,1
942566544,450021921,1,17,1
942566543,450021921,1,16,1
942566542,450021921,1,17,1
942566541,450021921,1,14,1
942566596,450021921,1,58,1
942566597,450021921,1,38,1
942566598,450021921,1,34,1
942566599,450021921,1,20,1
942566600,450021921,1,26,1
942566612,450021921,1,43,1
942566611,450021921,1,52,1
942566557,450021921,1,17,1
942566558,450021921,1,17,1
942566559,450021921,1,16,1
942566560,450021921,1,13,1
942566561,450021921,1,16,1
942566562,450021921,1,17,1
942566563,450021921,1,16,1
942566564,450021921,1,15,1
942566565,450021921,1,15,1
942566566,450021921,1,16,1
942566567,450021921,1,17,1
942566568,450021921,1,16,1
942566569,450021921,1,17,1
942566570,450021921,1,17,1
942566610,450021921,1,44,1
942566609,450021921,1,53,1
942566608,450021921,1,36,1
942566607,450021921,1,36,1
942566606,450021921,1,21,1
942566605,450021921,1,22,1
942566588,450021921,1,32,1
942566604,450021921,1,47,1
942566603,450021921,1,39,1
942566602,450021921,1,36,1
942566589,450021921,1,40,1
942566590,450021921,1,30,1
942566591,450021921,1,26,1
942566592,450021921,1,26,1
942566601,450021921,1,40,1
942566593,450021921,1,38,1
942566571,450021921,1,13,1
942566572,450021921,1,15,1
942566573,450021921,1,17,1
942566574,450021921,1,34,1
942566594,450021921,1,40,1
942566627,450021922,1,17,2
942566626,450021922,1,13,2
942566625,450021922,1,17,2
942566624,450021922,1,17,2
942566623,450021922,1,17,2
942566622,450021922,1,17,2
942566621,450021922,1,13,2
942566620,450021922,1,17,2
942566619,450021922,1,16,2
942566618,450021922,1,15,2
942566617,450021922,1,13,2
942566616,450021922,1,17,2
942566615,450021922,1,17,2
942566614,450021922,1,17,2
942566613,450021922,1,14,2
942566633,450021922,1,40,2
942566630,450021922,1,25,2
942566629,450021922,1,16,2
942566634,450021922,1,40,2
942566635,450021922,1,30,2
942566631,450021922,1,47,2
942566632,450021922,1,27,2
942566628,450021922,1,15,2
938349131,450003408,1,22,1
938349133,450003408,1,21,2
938349134,450003408,1,21,2
938349135,450003408,1,23,2
938349136,450003408,1,19,2
938349137,450003408,1,18,2
938349138,450003408,1,19,2
938349139,450003408,1,19,2
938349140,450003408,1,19,2
938349141,450003408,1,21,2
938349142,450003408,1,33,2
938349143,450003408,1,20,2
938349144,450003408,1,21,2
938349145,450003408,1,19,2
938349146,450003408,1,19,2
938349147,450003408,1,21,2
938349148,450003408,1,18,2
938349149,450003408,1,19,2
938349150,450003408,1,20,2
938349151,450003408,1,19,2
938349152,450003408,1,23,2
938349153,450003408,1,18,2
938349154,450003408,1,24,2
938349155,450003408,1,19,2
938349156,450003408,1,18,2
938349157,450003408,1,19,2
938349158,450003408,1,21,2
938349159,450003408,1,24,2
938349160,450003408,1,19,2
938349161,450003408,1,19,2
938349162,450003408,1,18,2
938349354,450003408,1,18,2
938349353,450003408,1,45,2
938349352,450003408,1,19,2
938349351,450003408,1,19,2
938349350,450003408,1,18,2
938349349,450003408,1,19,2
938349348,450003408,1,33,2
938349347,450003408,1,20,2
938349346,450003408,1,19,2
938349345,450003408,1,19,2
938349344,450003408,1,18,2
938349343,450003408,1,19,2
938349342,450003408,1,19,2
938349341,450003408,1,19,2
938349340,450003408,1,22,2
938349339,450003408,1,23,2
938349338,450003408,1,19,2
938349337,450003408,1,18,2
938349336,450003408,1,21,2
938349335,450003408,1,22,2
938349334,450003408,1,19,2
938349333,450003408,1,19,2
938349332,450003408,1,22,2
938349331,450003408,1,19,2
938349330,450003408,1,19,2
938349329,450003408,1,19,2
938349328,450003408,1,19,2
938349327,450003408,1,21,2
938349326,450003408,1,20,2
938349325,450003408,1,18,2
938349324,450003408,1,22,2
938349323,450003408,1,18,2
938349322,450003408,1,22,2
938349321,450003408,1,19,2
938349320,450003408,1,20,2
938349319,450003408,1,23,2
938349318,450003408,1,19,2
938349317,450003408,1,19,2
938349316,450003408,1,19,2
938349315,450003408,1,19,2
938349314,450003408,1,22,2
938349313,450003408,1,23,2
938349312,450003408,1,20,2
938349311,450003408,1,18,2
938349310,450003408,1,20,2
938349309,450003408,1,19,2
938349308,450003408,1,20,2
938349307,450003408,1,18,2
938349306,450003408,1,22,2
938349305,450003408,1,24,2
938349304,450003408,1,26,2
938349303,450003408,1,19,2
938349302,450003408,1,19,2
938349301,450003408,1,19,2
938349300,450003408,1,19,2
938349299,450003408,1,25,2
938349298,450003408,1,22,2
938349297,450003408,1,23,2
938349296,450003408,1,19,2
938349295,450003408,1,19,2
938349294,450003408,1,18,2
938349293,450003408,1,18,2
938349292,450003408,1,29,2
938349291,450003408,1,19,2
938349290,450003408,1,18,2
938349289,450003408,1,19,2
938349288,450003408,1,20,2
938349287,450003408,1,19,2
938349286,450003408,1,27,2
938349285,450003408,1,19,2
938349284,450003408,1,19,2
938349283,450003408,1,20,2
938349282,450003408,1,18,2
938349281,450003408,1,19,2
938349280,450003408,1,20,2
938349279,450003408,1,22,2
938349278,450003408,1,20,2
938349277,450003408,1,19,2
938349276,450003408,1,18,2
938349275,450003408,1,18,2
938349274,450003408,1,21,2
938349273,450003408,1,23,2
938349272,450003408,1,21,2
938349271,450003408,1,18,2
938349270,450003408,1,19,2
938349269,450003408,1,21,2
938349268,450003408,1,18,2
938349267,450003408,1,21,2
938349266,450003408,1,18,2
938349265,450003408,1,20,2
938349264,450003408,1,18,2
938349263,450003408,1,19,2
938349262,450003408,1,26,2
938349261,450003408,1,18,2
938349260,450003408,1,20,2
938349259,450003408,1,23,2
938349258,450003408,1,18,2
938349257,450003408,1,24,2
938349256,450003408,1,19,2
938349255,450003408,1,19,2
938349254,450003408,1,19,2
938349253,450003408,1,21,2
938349252,450003408,1,19,2
938349251,450003408,1,19,2
938349250,450003408,1,19,2
938349249,450003408,1,18,2
938349248,450003408,1,20,2
938349247,450003408,1,22,2
938349246,450003408,1,18,2
938349245,450003408,1,21,2
938349244,450003408,1,20,2
938349243,450003408,1,21,2
938349242,450003408,1,20,2
938349241,450003408,1,21,2
938349240,450003408,1,18,2
938349239,450003408,1,23,2
938349238,450003408,1,18,2
938349237,450003408,1,20,2
938349236,450003408,1,18,2
938349235,450003408,1,19,2
938349234,450003408,1,18,2
938349233,450003408,1,22,2
938349232,450003408,1,21,2
938349231,450003408,1,18,2
938349230,450003408,1,20,2
938349229,450003408,1,20,2
938349228,450003408,1,22,2
938349227,450003408,1,19,2
938349226,450003408,1,24,2
938349225,450003408,1,18,2
938349224,450003408,1,21,2
938349223,450003408,1,22,2
