sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
288306935,20618171,2007000946432,"420099608004",19,1,1,1,2,,
288306936,20620987,2007000946432,"420099608004",15,2,1,1,2,450114476,
288306937,20620987,2007000946432,"420099609001",70,2,1,1,4,,
288306938,20620987,2007000946432,"420099608004",45,1,1,1,0,,513517972
288306941,20625157,2007000946432,"420099606002",70,2,1,1,4,,
288306943,20625157,2007000946432,"420099608004",19,1,1,1,2,,
288306946,20626027,2007000946432,"420099608004",45,1,1,1,0,,513519865
288306951,20628729,2007000946432,"420099608004",19,1,1,1,2,,
288306952,20632428,2007000946432,"420099608004",15,2,1,1,2,450114476,
288306954,20632428,2007000946432,"420099608001",45,1,1,1,0,,508283023
288306956,20690634,2007000946432,"420099608001",15,2,1,1,2,450130825,
288307957,20626372,2007000946432,"420099608003",5,1,1,1,2,450122301,
288307958,20626372,2007000946432,"420099609001",34,2,1,1,0,,513519114
288313412,20632742,2007000946432,"420099608004",10,1,1,1,5,450114475,
288313413,20632742,2007000946432,"420099608004",52,1,1,1,6,,
288313414,20633610,2007000946432,"420099606002",82,2,1,1,0,,
288313416,20633610,2007000946432,"420099606002",48,2,1,1,2,,
288313417,20633610,2007000946432,"420099608001",10,1,1,1,5,450122301,
288313420,20691605,2007000946432,"420099608001",56,1,1,1,2,,513517080
288313421,20691605,2007000946432,"420099609001",48,2,1,1,2,,
288313422,20691605,2007000946432,"420099606002",10,1,1,1,5,450108335,
288313423,20691605,2007000946432,"420099608001",52,1,1,1,6,,
288340268,20620112,2007000946432,"420099608003",47,1,1,1,0,,513518679
288340269,20620112,2007000946432,"420099608004",44,2,1,1,1,,
288340270,20627796,2007000946432,"420099609001",47,1,1,1,0,,513518932
288340272,20633930,2007000946432,"420099608001",47,1,1,1,0,,513519855
288340273,20633930,2007000946432,"420099610002",44,2,1,1,1,,
288340274,20690554,2007000946432,"420099609001",47,1,1,1,0,,508538281
288425567,20690972,2007000946432,"420099610002",74,2,1,1,0,,
288527886,20629516,2007000946432,"420099606002",60,2,1,1,1,,
288564748,20622421,2007000946432,"420099610002",51,2,1,1,0,,513925826
288564750,20624235,2007000946432,"420099609001",51,2,1,1,0,,513791559
288564751,20624235,2007000946432,"420099608004",11,1,1,1,2,450108335,
288564755,20626538,2007000946432,"420099606002",11,1,1,1,2,450122303,
288564756,20626884,2007000946432,"420099606002",51,2,1,1,0,,513564484
288564757,20626884,2007000946432,"420099608001",11,1,1,1,2,450122303,
288564758,20626992,2007000946432,"420099610002",51,2,1,1,0,,513519840
288564759,20626992,2007000946432,"420099609001",11,1,1,1,2,450122303,
288564761,20627073,2007000946432,"420099610002",11,1,1,1,2,450122301,
288564763,20627853,2007000946432,"420099608004",11,1,1,1,2,450122301,
288564766,20635806,2007000946432,"420099608004",51,2,1,1,0,,513518150
288564767,20635806,2007000946432,"420099608001",11,1,1,1,2,450108335,
288769344,20619088,2007000946432,"420099608004",46,2,1,1,0,,
288769347,20619088,2007000946432,"420099609001",26,1,1,1,2,,513518130
288769349,20619631,2007000946432,"420099608004",46,2,1,1,0,,
288769352,20619631,2007000946432,"420099608004",26,1,1,1,2,,513923840
288769353,20619631,2007000946432,"420099609001",47,1,1,1,1,,513924230
288769354,20621128,2007000946432,"420099608004",46,2,1,1,0,,
288769355,20621128,2007000946432,"420099608004",22,2,1,1,12,,
288769357,20621128,2007000946432,"420099608003",26,1,1,1,2,,513520276
288769359,20623992,2007000946432,"420099609001",46,2,1,1,0,,
288769364,20624283,2007000946432,"420099610002",46,2,1,1,0,,
288769365,20624283,2007000946432,"420099608004",22,2,1,1,12,,
288769366,20624283,2007000946432,"420099608004",22,2,1,1,2,,502916876
288769367,20624283,2007000946432,"420099610002",26,1,1,1,2,,508537031
288769370,20624291,2007000946432,"420099608003",22,2,1,1,12,,
288769372,20624291,2007000946432,"420099610002",26,1,1,1,2,,513520276
288769373,20624291,2007000946432,"420099608001",47,1,1,1,1,,513519535
288769374,20624781,2007000946432,"420099606002",46,2,1,1,0,,
288769375,20624781,2007000946432,"420099610002",22,2,1,1,12,,
288769377,20624781,2007000946432,"420099608004",26,1,1,1,2,,513919137
288769378,20624781,2007000946432,"420099610002",47,1,1,1,1,,513520501
288769379,20624974,2007000946432,"420099606002",46,2,1,1,0,,
288769381,20624974,2007000946432,"420099608001",22,2,1,1,2,,513516955
288769382,20624974,2007000946432,"420099609001",26,1,1,1,2,,513518547
288769383,20624974,2007000946432,"420099608004",47,1,1,1,1,,513924028
288769387,20625813,2007000946432,"420099609001",26,1,1,1,2,,513518689
288769388,20625813,2007000946432,"420099608003",47,1,1,1,1,,513518878
288769393,20626972,2007000946432,"420099608001",47,1,1,1,1,,513518190
288769394,20627418,2007000946432,"420099609001",46,2,1,1,0,,
288769396,20627418,2007000946432,"420099606002",22,2,1,1,2,,513519132
288769397,20627418,2007000946432,"420099610002",26,1,1,1,2,,513519951
288769399,20630556,2007000946432,"420099606002",46,2,1,1,0,,
288769403,20630556,2007000946432,"420099608001",47,1,1,1,1,,513517965
288769405,20632840,2007000946432,"420099609001",22,2,1,1,12,,
288769407,20632840,2007000946432,"420099608004",26,1,1,1,2,,513517362
288769411,20632867,2007000946432,"420099608004",22,2,1,1,2,,513518291
288769413,20632867,2007000946432,"420099606002",47,1,1,1,1,,508537166
288769417,20633928,2007000946432,"420099608004",26,1,1,1,2,,508537952
288769420,20635161,2007000946432,"420099608001",22,2,1,1,12,,
288769422,20635161,2007000946432,"420099608001",26,1,1,1,2,,513519174
288769423,20635161,2007000946432,"420099610002",47,1,1,1,1,,513518101
288769425,20635344,2007000946432,"420099608004",22,2,1,1,12,,
288769428,20635344,2007000946432,"420099608003",47,1,1,1,1,,513518430
288769429,20691633,2007000946432,"420099608001",46,2,1,1,0,,
288769430,20691633,2007000946432,"420099608003",22,2,1,1,12,,
288769431,20691633,2007000946432,"420099608004",22,2,1,1,2,,513484086
288769432,20691633,2007000946432,"420099606002",26,1,1,1,2,,508536421
288769435,20691749,2007000946432,"420099608001",22,2,1,1,12,,
288769438,20691749,2007000946432,"420099608001",47,1,1,1,1,,508536735
289202581,20635774,2007000946432,"420099608004",60,1,1,1,0,,513519107
289509427,20622471,2007000946432,"420099608004",39,2,1,1,1,,
289509428,20628621,2007000946432,"420099610002",43,1,1,1,0,,513518895
289509429,20628621,2007000946432,"420099608003",39,2,1,1,1,,
289509430,20632776,2007000946432,"420099608001",43,1,1,1,0,,513516252
289509431,20632776,2007000946432,"420099609001",39,2,1,1,1,,
289509432,20635352,2007000946432,"420099608003",43,1,1,1,0,,513516906
289509433,20635352,2007000946432,"420099608003",39,2,1,1,1,,
289509434,20690615,2007000946432,"420099608001",43,1,1,1,0,,513514483
289509435,20690615,2007000946432,"420099606002",39,2,1,1,1,,
289587526,20618624,2007000946432,"420099608004",16,2,1,1,2,450145257,
289587528,20618624,2007000946432,"420099608003",43,2,1,1,1,,513920158
289587533,20620325,2007000946432,"420099608001",43,1,1,1,0,,513924901
289587535,20621656,2007000946432,"420099608003",20,2,1,1,2,,
289587537,20621656,2007000946432,"420099610002",43,1,1,1,0,,513518921
289587539,20627566,2007000946432,"420099606002",20,2,1,1,2,,
289587541,20627566,2007000946432,"420099608004",43,1,1,1,0,,513519862
289587542,20628337,2007000946432,"420099606002",16,2,1,1,2,450108340,
289587543,20628337,2007000946432,"420099608004",20,2,1,1,2,,
289587545,20628337,2007000946432,"420099608004",43,1,1,1,0,,513518102
289587548,20630682,2007000946432,"420099608001",43,2,1,1,1,,513518450
289587551,20630978,2007000946432,"420099608003",20,2,1,1,2,,
289587552,20630978,2007000946432,"420099610002",43,2,1,1,1,,516286812
289587553,20630978,2007000946432,"420099609001",43,1,1,1,0,,513520501
289587554,20633288,2007000946432,"420099608004",16,2,1,1,2,450108340,
289587555,20633288,2007000946432,"420099608003",20,2,1,1,2,,
289587556,20633288,2007000946432,"420099608003",43,2,1,1,1,,513511498
289587558,20633979,2007000946432,"420099608004",16,2,1,1,2,450108340,
289587560,20633979,2007000946432,"420099608004",43,2,1,1,1,,508536850
289587562,20634287,2007000946432,"420099608003",16,2,1,1,2,450108340,
289587563,20634287,2007000946432,"420099608004",20,2,1,1,2,,
289587567,20690816,2007000946432,"420099608004",20,2,1,1,2,,
289679086,20625436,2007000946432,"420099606002",56,1,1,1,0,,513519440
289698534,20620806,2007000946432,"420099608004",44,2,1,1,1,,513925223
289698535,20620806,2007000946432,"420099608003",24,2,1,1,2,,
289698542,20622877,2007000946432,"420099610002",62,1,1,1,0,,513924357
289698544,20623194,2007000946432,"420099608001",24,2,1,1,2,,
289698546,20623868,2007000946432,"420099608001",44,2,1,1,1,,513519920
289698547,20623868,2007000946432,"420099608003",24,2,1,1,2,,
289698548,20623868,2007000946432,"420099610002",62,1,1,1,0,,513521657
289698549,20624554,2007000946432,"420099606002",44,2,1,1,1,,510539872
289698550,20624554,2007000946432,"420099609001",24,2,1,1,2,,
289698551,20624554,2007000946432,"420099608001",62,1,1,1,0,,513519081
289698552,20630973,2007000946432,"420099610002",44,2,1,1,1,,513518238
289698553,20630973,2007000946432,"420099606002",24,2,1,1,2,,
289698561,20635060,2007000946432,"420099606002",44,2,1,1,1,,513519952
289698562,20635060,2007000946432,"420099610002",24,2,1,1,2,,
289698563,20635060,2007000946432,"420099608004",62,1,1,1,0,,513518376
289698565,20691795,2007000946432,"420099610002",24,2,1,1,2,,
289698566,20691795,2007000946432,"420099608004",62,1,1,1,0,,508536467
289739568,20627396,2007000946432,"420099608003",9,2,1,1,2,450122301,
289739569,20627553,2007000946432,"420099609001",47,2,1,1,0,,508532157
289739570,20627553,2007000946432,"420099608004",9,2,1,1,2,450122301,
289739571,20627553,2007000946432,"420099610002",9,2,1,1,2,450122301,
289739573,20636017,2007000946432,"420099608001",9,2,1,1,2,450108324,
289739574,20636017,2007000946432,"420099609001",9,2,1,1,2,450108324,
289926454,20618866,2007000946432,"420099608003",69,2,1,1,1,,
289926455,20618866,2007000946432,"420099608001",73,1,1,1,0,,
289926457,20620710,2007000946432,"420099609001",73,1,1,1,0,,
289926458,20632834,2007000946432,"420099609001",69,2,1,1,1,,
289926459,20632834,2007000946432,"420099609001",73,1,1,1,0,,
289926460,20690959,2007000946432,"420099610002",69,2,1,1,1,,
289975925,20617927,2007000946432,"420099608001",10,2,1,1,2,450145256,
289975926,20617927,2007000946432,"420099610002",41,1,1,1,0,,513519679
289975927,20617927,2007000946432,"420099608003",16,2,1,1,2,450145257,
289975931,20620540,2007000946432,"420099609001",41,1,1,1,0,,513516912
289975932,20620540,2007000946432,"420099608003",16,2,1,1,2,450114476,
289975933,20620540,2007000946432,"420099608004",38,2,1,1,1,,513517808
289975937,20620873,2007000946432,"420099606002",16,2,1,1,2,450114476,
289975938,20620873,2007000946432,"420099610002",38,2,1,1,1,,513518196
290113618,20631421,2007000946432,"420099608003",68,2,1,1,1,,
290113619,20631421,2007000946432,"420099608004",72,1,1,1,0,,513518244
290113621,20633907,2007000946432,"420099610002",72,1,1,1,0,,513923702
290153450,20626210,2007000946432,"420099608001",71,2,1,1,0,,
290153452,20629947,2007000946432,"420099608003",71,2,1,1,0,,
290153453,20633098,2007000946432,"420099608001",71,2,1,1,0,,
290208686,20624081,2007000946432,"420099606002",25,2,1,1,9,,
290208687,20624081,2007000946432,"420099608004",37,1,1,1,0,,513520120
290208688,20630753,2007000946432,"420099606002",25,2,1,1,9,,
290208689,20630753,2007000946432,"420099608001",37,1,1,1,0,,513516927
290208691,20632448,2007000946432,"420099608003",37,1,1,1,0,,513518430
290208692,20635424,2007000946432,"420099608001",25,2,1,1,9,,
290208693,20635424,2007000946432,"420099610002",37,1,1,1,0,,513519132
290257999,20624284,2007000946432,"420099609001",54,1,1,1,0,,513519603
290440519,20619614,2007000946432,"420099606002",58,1,1,1,1,,
290440520,20619614,2007000946432,"420099608001",54,2,1,1,0,,513520276
290440521,20620268,2007000946432,"420099608003",58,1,1,1,1,,
290440523,20620405,2007000946432,"420099608001",58,1,1,1,1,,
290440524,20620405,2007000946432,"420099609001",54,2,1,1,0,,513516853
290440526,20623575,2007000946432,"420099606002",54,2,1,1,0,,513519604
290440527,20625111,2007000946432,"420099609001",58,1,1,1,1,,
290440528,20625111,2007000946432,"420099608003",54,2,1,1,0,,513519131
290440530,20625742,2007000946432,"420099608004",54,2,1,1,0,,513519095
290442289,20624960,2007000946432,"420099608001",71,2,1,1,1,,
290449377,20632195,2007000946432,"420099606002",56,2,1,1,0,,
290449378,20634888,2007000946432,"420099610002",56,2,1,1,0,,
290497151,20625993,2007000946432,"420099606002",75,2,1,1,0,,513925316
290497153,20631102,2007000946432,"420099606002",75,2,1,1,0,,513517765
290497154,20631640,2007000946432,"420099608001",75,2,1,1,0,,513517289
290573807,20618888,2007000946432,"420099608004",71,1,1,1,0,,
290573808,20618888,2007000946432,"420099610002",63,2,1,1,1,,513925873
290573810,20624841,2007000946432,"420099608004",63,2,1,1,1,,513521209
290573813,20633590,2007000946432,"420099608003",71,1,1,1,0,,
290620505,20620205,2007000946432,"420099608004",9,1,1,1,2,450114472,
290620507,20620205,2007000946432,"420099608003",16,2,1,1,2,450114476,
290620508,20621607,2007000946432,"420099609001",9,1,1,1,2,450114472,
290620509,20621607,2007000946432,"420099606002",44,2,1,1,0,,513925406
290620510,20621607,2007000946432,"420099610002",16,2,1,1,2,450114476,
290620511,20625424,2007000946432,"420099606002",9,1,1,1,2,450110381,
290620513,20625424,2007000946432,"420099608004",16,2,1,1,2,450122302,
290620514,20630518,2007000946432,"420099608001",9,1,1,1,2,450108324,
290620516,20630518,2007000946432,"420099606002",16,2,1,1,2,450108340,
290620517,20631125,2007000946432,"420099608001",9,1,1,1,2,450108324,
290620518,20631125,2007000946432,"420099606002",44,2,1,1,0,,513519107
290620520,20632207,2007000946432,"420099608003",9,1,1,1,2,450144031,
290620523,20690532,2007000946432,"420099608004",9,1,1,1,2,450108324,
290620525,20690532,2007000946432,"420099609001",16,2,1,1,2,450108340,
290777651,20619043,2007000946432,"420099608004",49,1,1,1,0,,513520598
290777653,20622050,2007000946432,"420099608004",49,1,1,1,0,,513516737
290777654,20623059,2007000946432,"420099608004",49,1,1,1,0,,513520322
290777656,20626457,2007000946432,"420099608003",49,1,1,1,0,,513518873
290777657,20627080,2007000946432,"420099609001",49,1,1,1,0,,513518896
290777659,20628461,2007000946432,"420099609001",49,1,1,1,0,,513519037
290777662,20633380,2007000946432,"420099608004",49,1,1,1,0,,513518212
290777663,20634271,2007000946432,"420099609001",49,1,1,1,0,,513225836
290777664,20636124,2007000946432,"420099610002",49,1,1,1,0,,508536934
290777665,20691213,2007000946432,"420099608003",49,1,1,1,0,,513516955
290777666,20691455,2007000946432,"420099606002",49,1,1,1,0,,508538200
290978615,20632845,2007000946432,"420099610002",67,1,1,1,1,,
291075782,20622336,2007000946432,"420099608001",76,2,1,1,1,,
291075783,20622336,2007000946432,"420099610002",76,1,1,1,0,,
291148448,20624079,2007000946432,"420099608001",39,2,1,1,0,,513922321
291148449,20624079,2007000946432,"420099608001",12,1,1,1,2,450145256,
291300145,20632608,2007000946432,"420099608004",84,1,1,1,0,,
291300147,20635899,2007000946432,"420099609001",84,1,1,1,0,,
291300148,20635899,2007000946432,"420099608004",74,2,1,1,1,,
291431549,20618006,2007000946432,"420099610002",29,2,1,1,0,,513519440
291431550,20618859,2007000946432,"420099608004",32,1,1,1,1,,513518565
291431551,20618859,2007000946432,"420099606002",5,2,1,1,2,450066968,
291431553,20622237,2007000946432,"420099610002",32,1,1,1,1,,513921873
291431554,20622237,2007000946432,"420099608004",5,2,1,1,2,450066968,
291431555,20622237,2007000946432,"420099608004",29,2,1,1,0,,513519345
291431556,20623166,2007000946432,"420099608004",32,1,1,1,1,,513922986
291431560,20624806,2007000946432,"420099608004",5,2,1,1,2,450066968,
291431561,20624806,2007000946432,"420099609001",29,2,1,1,0,,513520128
291431562,20625511,2007000946432,"420099610002",32,1,1,1,1,,513520436
291431565,20634519,2007000946432,"420099608003",32,1,1,1,1,,513517695
291431566,20634519,2007000946432,"420099610002",5,2,1,1,2,450066968,
291431567,20634519,2007000946432,"420099610002",29,2,1,1,0,,513928224
291451494,20626657,2007000946432,"420099608004",78,1,1,1,1,,
291451495,20626657,2007000946432,"420099609001",77,2,1,1,0,,
291451497,20629966,2007000946432,"420099608003",77,2,1,1,0,,
291451499,20630862,2007000946432,"420099608003",77,2,1,1,0,,
291451500,20634775,2007000946432,"420099608003",78,1,1,1,1,,
291451501,20634775,2007000946432,"420099606002",77,2,1,1,0,,
291451503,20634835,2007000946432,"420099609001",77,2,1,1,0,,
291538336,20619981,2007000946432,"420099609001",43,2,1,1,1,,513922180
291538337,20619981,2007000946432,"420099608004",43,1,1,1,0,,513922158
291538338,20623119,2007000946432,"420099608004",43,2,1,1,1,,513518123
291538339,20623119,2007000946432,"420099608004",43,1,1,1,0,,513504502
291538340,20624175,2007000946432,"420099608003",43,2,1,1,1,,513924901
291538341,20624175,2007000946432,"420099610002",43,1,1,1,0,,513516954
291538343,20625030,2007000946432,"420099608004",43,1,1,1,0,,508538910
291553838,20618058,2007000946432,"420099610002",68,2,1,1,0,,
291553843,20622750,2007000946432,"420099609001",59,1,1,1,1,,
291553847,20629817,2007000946432,"420099608004",59,1,1,1,1,,
291553849,20630486,2007000946432,"420099608004",59,1,1,1,1,,
291553851,20634849,2007000946432,"420099608003",59,1,1,1,1,,
291553853,20635331,2007000946432,"420099608001",59,1,1,1,1,,
291553860,20690680,2007000946432,"420099609001",68,2,1,1,0,,
291699497,20619555,2007000946432,"420099608004",44,2,1,1,0,,
291830621,20625008,2007000946432,"420099608001",15,2,1,1,2,450122302,
291830623,20625008,2007000946432,"420099606002",37,2,1,1,1,,
291830624,20625008,2007000946432,"420099608004",41,1,1,1,0,,513518257
291830627,20631697,2007000946432,"420099610002",17,2,1,1,2,450114476,
291830629,20631697,2007000946432,"420099606002",41,1,1,1,0,,513518220
291830630,20635117,2007000946432,"420099608001",16,1,1,1,2,450108340,
291830633,20635117,2007000946432,"420099608004",37,2,1,1,1,,
291830634,20635117,2007000946432,"420099609001",41,1,1,1,0,,513519107
291851618,20620652,2007000946432,"420099608001",23,2,1,1,1,,513588423
291851620,20623797,2007000946432,"420099608003",23,2,1,1,1,,513519159
291851623,20626734,2007000946432,"420099608001",25,1,1,1,0,,513517732
291851624,20628561,2007000946432,"420099608004",23,2,1,1,1,,513518212
291851625,20628561,2007000946432,"420099609001",25,1,1,1,0,,513517924
291942502,20619580,2007000946432,"420099610002",48,1,1,1,1,,513518273
291942503,20619580,2007000946432,"420099608004",42,2,1,1,0,,513518614
291942504,20619764,2007000946432,"420099610002",48,1,1,1,1,,513520613
291942507,20620714,2007000946432,"420099609001",42,2,1,1,0,,513924989
291942511,20630477,2007000946432,"420099608004",42,2,1,1,0,,513516927
291942514,20634996,2007000946432,"420099610002",48,1,1,1,1,,513517959
291942516,20636021,2007000946432,"420099608003",48,1,1,1,1,,517254320
291942517,20636021,2007000946432,"420099610002",42,2,1,1,0,,508382905
291979736,20624953,2007000946432,"420099608003",89,2,1,1,0,,
292020428,20618926,2007000946432,"420099608004",4,1,1,1,2,450145256,
292037775,20624826,2007000946432,"420099608004",76,2,1,1,0,,
292037776,20624851,2007000946432,"420099608003",76,2,1,1,0,,
292037778,20633455,2007000946432,"420099608004",76,2,1,1,0,,
292114079,20627311,2007000946432,"420099608004",57,2,1,1,0,,513518926
292114084,20631223,2007000946432,"420099606002",13,1,1,1,2,450108324,
292114085,20631223,2007000946432,"420099610002",19,2,1,1,2,,
292114087,20633103,2007000946432,"420099606002",57,2,1,1,0,,513921871
292114088,20633103,2007000946432,"420099608003",13,1,1,1,2,450108324,
292114089,20633103,2007000946432,"420099608001",19,2,1,1,2,,
292114091,20634745,2007000946432,"420099608001",57,2,1,1,0,,513928695
292114093,20634745,2007000946432,"420099608003",19,2,1,1,2,,
292114094,20634745,2007000946432,"420099608001",65,1,1,1,1,,
292114097,20691589,2007000946432,"420099608004",19,2,1,1,2,,
292114098,20691589,2007000946432,"420099608004",65,1,1,1,1,,
292157571,20627588,2007000946432,"420099610002",82,1,1,1,0,,
292157572,20629145,2007000946432,"420099608003",46,2,1,1,2,,513225894
292157574,20635878,2007000946432,"420099608003",46,2,1,1,2,,508536531
292157575,20635878,2007000946432,"420099609001",82,1,1,1,0,,
292173940,20619416,2007000946432,"420099606002",13,2,1,1,2,450067304,
292173942,20619416,2007000946432,"420099608001",5,1,1,1,2,,
292173943,20619416,2007000946432,"420099608003",7,2,1,1,2,450066968,
292173944,20619416,2007000946432,"420099609001",10,2,1,1,2,450067304,
292173946,20635219,2007000946432,"420099608001",36,2,1,1,1,,
292173947,20635219,2007000946432,"420099606002",13,2,1,1,2,450067304,
292173948,20635219,2007000946432,"420099608003",2,1,1,1,2,,
292173949,20635219,2007000946432,"420099610002",5,1,1,1,2,,
292173951,20635219,2007000946432,"420099606002",10,2,1,1,2,450067304,
292212514,20618747,2007000946432,"420099608001",53,1,1,1,0,,513520509
292602784,20621955,2007000946432,"420099609001",50,1,1,1,10,,
292602786,20632143,2007000946432,"420099608004",50,1,1,1,10,,
292602787,20632143,2007000946432,"420099608001",60,2,1,1,0,,
292608246,20619756,2007000946432,"420099609001",42,2,1,1,0,,
292608250,20620034,2007000946432,"420099606002",4,2,1,1,2,,
292608253,20621225,2007000946432,"420099608004",4,2,1,1,2,,
292608254,20621225,2007000946432,"420099610002",5,2,1,1,2,450114472,
292608255,20621225,2007000946432,"420099608004",42,2,1,1,0,,
292608256,20622304,2007000946432,"420099608001",4,2,1,1,2,,
292608257,20622304,2007000946432,"420099606002",5,2,1,1,2,450145256,
292608258,20622304,2007000946432,"420099606002",42,2,1,1,0,,
292608259,20623703,2007000946432,"420099609001",4,2,1,1,2,,
292608260,20623703,2007000946432,"420099609001",5,2,1,1,2,450145256,
292608265,20625329,2007000946432,"420099608003",4,2,1,1,2,,
292608267,20625329,2007000946432,"420099606002",42,2,1,1,0,,
292608268,20627329,2007000946432,"420099606002",4,2,1,1,2,,
292608269,20627329,2007000946432,"420099609001",5,2,1,1,2,450145256,
292608270,20627329,2007000946432,"420099608001",42,2,1,1,0,,
292608271,20632876,2007000946432,"420099606002",4,2,1,1,2,,
292608272,20632876,2007000946432,"420099608004",5,2,1,1,2,450114472,
292608275,20635934,2007000946432,"420099608004",5,2,1,1,2,450114472,
292608276,20635934,2007000946432,"420099608004",42,2,1,1,0,,
292608277,20690848,2007000946432,"420099608001",4,2,1,1,2,,
292723502,20629028,2007000946432,"420099608004",26,2,1,1,0,,513524988
292723503,20629391,2007000946432,"420099606002",26,2,1,1,0,,513518093
292723504,20629601,2007000946432,"420099609001",26,2,1,1,0,,513518114
292723507,20635895,2007000946432,"420099610002",26,2,1,1,0,,508536511
292864409,20621112,2007000946432,"420099608004",69,1,1,1,0,,
292864410,20621112,2007000946432,"420099608003",67,2,1,1,1,,
292864411,20625413,2007000946432,"420099609001",69,1,1,1,0,,
292892850,20635205,2007000946432,"420099608003",30,2,9,1,0,,513517480
292892852,20635205,2007000946432,"420099610002",9,1,9,1,2,450108324,
292898950,20630712,2007000946432,"420099606002",76,1,1,1,0,,
292986059,20621857,2007000946432,"420099608001",43,2,2,1,10,,
292986060,20621857,2007000946432,"420099609001",42,1,2,1,0,,513518026
292986061,20635075,2007000946432,"420099609001",15,1,2,1,2,450108340,
292986062,20635075,2007000946432,"420099608004",43,2,2,1,10,,
292986063,20635075,2007000946432,"420099608004",42,1,2,1,0,,508537673
293136281,20622277,2007000946432,"420099610002",13,1,1,1,2,450108335,
293136283,20622277,2007000946432,"420099609001",32,2,1,1,0,,513517963
293136284,20623745,2007000946432,"420099608001",32,1,1,1,1,,513519767
293136286,20623745,2007000946432,"420099608001",10,2,1,1,2,450145256,
293136288,20634688,2007000946432,"420099608003",32,1,1,1,1,,513517941
293136291,20634688,2007000946432,"420099608003",32,2,1,1,0,,513518873
293273938,20690995,2007000946432,"420099606002",8,1,1,1,2,450130826,
293273939,20690995,2007000946432,"420099608004",6,1,1,1,2,450130826,
293273941,20690995,2007000946432,"420099610002",30,1,1,1,0,,513517715
293324062,20618068,2007000946432,"420099608004",30,2,1,1,0,,
293324063,20624774,2007000946432,"420099608003",33,2,1,1,9,,508536570
293324068,20625025,2007000946432,"420099608003",30,2,1,1,0,,
293324069,20625161,2007000946432,"420099610002",33,2,1,1,9,,513519758
293324071,20630164,2007000946432,"420099608004",33,2,1,1,9,,513518132
293324072,20630164,2007000946432,"420099606002",30,2,1,1,0,,
293324073,20630274,2007000946432,"420099609001",33,2,1,1,9,,513518303
293359116,20621224,2007000946432,"420099610002",56,1,1,1,0,,513519088
293359117,20629552,2007000946432,"420099609001",56,1,1,1,0,,513517910
293359118,20633892,2007000946432,"420099608004",56,1,1,1,0,,513518405
293489502,20619826,2007000946432,"420099608004",23,1,1,1,2,,513520090
293489505,20623168,2007000946432,"420099609001",23,1,1,1,2,,513921871
293500668,20623928,2007000946432,"420099608001",3,2,1,1,2,,
293500669,20623928,2007000946432,"420099609001",30,2,1,1,1,,513518873
293500670,20623928,2007000946432,"420099610002",7,1,1,1,2,450145256,
293500673,20634635,2007000946432,"420099608001",30,2,1,1,1,,513519861
293500674,20634635,2007000946432,"420099608004",7,1,1,1,2,450108324,
293613878,20631196,2007000946432,"420099606002",61,2,1,1,0,,513516927
293613881,20633118,2007000946432,"420099608004",61,2,1,1,0,,513225762
293691711,20618396,2007000946432,"420099608004",55,2,1,1,1,,513518679
293691713,20620676,2007000946432,"420099609001",55,2,1,1,1,,513517208
293691715,20627145,2007000946432,"420099608003",55,2,1,1,1,,513519941
293691716,20627145,2007000946432,"420099608004",59,1,1,1,0,,513519345
293691719,20635116,2007000946432,"420099609001",55,2,1,1,1,,513518097
293691720,20635116,2007000946432,"420099608004",59,1,1,1,0,,513518357
293691722,20635230,2007000946432,"420099610002",59,1,1,1,0,,508536735
293737928,20621788,2007000946432,"420099608004",11,1,1,1,2,450114475,
293737930,20621788,2007000946432,"420099606002",35,1,1,1,1,,513519440
293737932,20621788,2007000946432,"420099609001",12,1,1,1,2,450114475,
293737934,20626780,2007000946432,"420099606002",33,2,1,1,0,,513518379
293737936,20626780,2007000946432,"420099608004",6,1,1,1,2,450122301,
293737937,20626780,2007000946432,"420099608004",12,1,1,1,2,450122303,
293737938,20635152,2007000946432,"420099608001",11,1,1,1,2,450108335,
293737940,20635152,2007000946432,"420099608004",35,1,1,1,1,,513704489
293737941,20635152,2007000946432,"420099608003",6,1,1,1,2,450108324,
293782998,20620706,2007000946432,"420099608004",57,1,1,1,0,,513225787
293783000,20627713,2007000946432,"420099608001",57,1,1,1,0,,513518182
293783001,20627713,2007000946432,"420099610002",58,2,1,1,1,,513518956
293783002,20630191,2007000946432,"420099608001",57,1,1,1,0,,508531264
293783003,20630191,2007000946432,"420099608004",58,2,1,1,1,,513519072
293841698,20618812,2007000946432,"420099608004",12,2,1,1,2,450145256,
293841699,20618812,2007000946432,"420099608004",41,2,1,1,0,,513519446
293841701,20619586,2007000946432,"420099609001",41,2,1,1,0,,508536111
293841703,20626392,2007000946432,"420099608001",41,2,1,1,0,,513518851
293841704,20634132,2007000946432,"420099606002",12,2,1,1,2,450122303,
293841706,20635615,2007000946432,"420099608001",12,2,1,1,2,450130825,
293841707,20635615,2007000946432,"420099610002",41,2,1,1,0,,513518200
293915948,20619436,2007000946432,"420099610002",76,2,1,1,1,,
294102429,20617471,2007000946432,"420099609001",54,2,1,1,0,,513923240
294102431,20625208,2007000946432,"420099608004",54,2,1,1,0,,513519562
294102432,20626364,2007000946432,"420099608003",54,2,1,1,0,,513517166
