sp_id,sp_hh_id,serialno,stcotrbg,age,sex,race,sporder,relate,sp_school_id,sp_work_id
360536260,11059193,2011000020456,"420659511003",38,2,1,1,0,,514269272
360536264,11059193,2011000020456,"420659511003",42,1,1,2,1,,514269445
360536265,11061716,2011000020456,"420659513002",38,2,1,1,0,,514268711
360536269,11061716,2011000020456,"420659513002",42,1,1,2,1,,514268779
360754223,11044194,2011000025967,"420659501001",23,1,1,3,2,,514270260
360754224,11044194,2011000025967,"420659501001",53,2,1,1,0,,514269753
360754225,11045263,2011000025967,"420659502001",49,1,1,2,1,,514271103
360754226,11045263,2011000025967,"420659502001",23,1,1,3,2,,514402735
360754230,11045412,2011000025967,"420659502002",53,2,1,1,0,,514400575
360754233,11045698,2011000025967,"420659502002",53,2,1,1,0,,514269712
360754234,11046245,2011000025967,"420659503001",49,1,1,2,1,,514270908
360754237,11051526,2011000025967,"420659506004",49,1,1,2,1,,514268357
360820594,11048837,2011000027610,"420659504003",7,2,1,3,2,450129160,
360820596,11048837,2011000027610,"420659504003",37,1,1,2,1,,513931706
360858567,11058864,2011000028511,"420659511002",39,2,1,1,0,,514269445
360858570,11058864,2011000028511,"420659511002",3,1,1,4,2,,
360911784,11045678,2011000029828,"420659502002",65,2,1,2,1,,514269695
360911786,11048253,2011000029828,"420659504001",65,2,1,2,1,,514268289
361017108,11046427,2011000032470,"420659503001",71,1,1,1,0,,
361017109,11046427,2011000032470,"420659503001",65,2,1,2,1,,
361017110,11058683,2011000032470,"420659511002",71,1,1,1,0,,
361019173,11045993,2011000032531,"420659502003",72,2,1,1,0,,
361019175,11054172,2011000032531,"420659508002",72,2,1,1,0,,
361019177,11060064,2011000032531,"420659512001",72,2,1,1,0,,
361085547,11048830,2011000034175,"420659504003",54,2,1,2,1,,
361085548,11048830,2011000034175,"420659504003",64,1,1,1,0,,514268406
361085550,11060955,2011000034175,"420659512003",64,1,1,1,0,,514269016
361150714,11049607,2011000035763,"420659505002",42,1,1,1,0,,514265574
361150715,11049607,2011000035763,"420659505002",7,2,1,3,12,450110701,
361150717,11057135,2011000035763,"420659510001",6,2,1,4,12,450149079,
361150718,11057135,2011000035763,"420659510001",5,2,1,5,12,450066968,
361150719,11057135,2011000035763,"420659510001",42,1,1,1,0,,511608442
361150720,11057135,2011000035763,"420659510001",7,2,1,3,12,450149079,
361150722,11057776,2011000035763,"420659510003",6,2,1,4,12,450108468,
361150723,11057776,2011000035763,"420659510003",5,2,1,5,12,450066968,
361150725,11057776,2011000035763,"420659510003",7,2,1,3,12,450108468,
361161322,11044014,2011000036020,"420659501001",90,1,1,1,0,,
361161323,11045016,2011000036020,"420659502001",90,1,1,1,0,,
361210878,11056185,2011000037306,"420659509003",11,2,1,3,2,450150578,
361210880,11059196,2011000037306,"420659511003",39,1,1,1,0,,514269222
361210881,11059196,2011000037306,"420659511003",11,2,1,3,2,450150577,
361410867,11053228,2011000042558,"420659507003",76,2,1,1,0,,514269475
361411536,11048642,2011000042582,"420659504002",0,1,1,3,2,,
361411537,11048642,2011000042582,"420659504002",39,1,1,1,0,,514267680
361411538,11053413,2011000042582,"420659507003",36,2,1,2,1,,
361411540,11053413,2011000042582,"420659507003",39,1,1,1,0,,514269042
361411541,11053476,2011000042582,"420659507003",36,2,1,2,1,,
361411542,11053476,2011000042582,"420659507003",0,1,1,3,2,,
361411543,11053476,2011000042582,"420659507003",39,1,1,1,0,,514268882
361411544,11056042,2011000042582,"420659509003",36,2,1,2,1,,
361411547,11058254,2011000042582,"420659511001",36,2,1,2,1,,
361411548,11058254,2011000042582,"420659511001",0,1,1,3,2,,
361411549,11058254,2011000042582,"420659511001",39,1,1,1,0,,514268692
361437887,11044685,2011000043239,"420659501002",33,2,1,2,1,,514270388
361437891,11046030,2011000043239,"420659503001",33,2,1,2,1,,514269473
361437892,11046030,2011000043239,"420659503001",1,1,1,4,2,,
361437893,11046030,2011000043239,"420659503001",35,1,1,1,0,,514268962
361437895,11046647,2011000043239,"420659503002",33,2,1,2,1,,514268002
361437896,11046647,2011000043239,"420659503002",1,1,1,4,2,,
361437897,11046647,2011000043239,"420659503002",35,1,1,1,0,,514268309
361437899,11047487,2011000043239,"420659503003",33,2,1,2,1,,513952868
361437903,11048818,2011000043239,"420659504003",33,2,1,2,1,,514269827
361437905,11048818,2011000043239,"420659504003",35,1,1,1,0,,514269814
361437907,11050911,2011000043239,"420659506002",33,2,1,2,1,,514267084
361437909,11050911,2011000043239,"420659506002",35,1,1,1,0,,514267682
361437912,11051822,2011000043239,"420659506004",1,1,1,4,2,,
361437916,11053093,2011000043239,"420659507003",1,1,1,4,2,,
361437917,11053093,2011000043239,"420659507003",35,1,1,1,0,,514269808
361437919,11053143,2011000043239,"420659507003",33,2,1,2,1,,514269840
361437923,11057267,2011000043239,"420659510002",33,2,1,2,1,,514268643
361437925,11057267,2011000043239,"420659510002",35,1,1,1,0,,514269194
361437928,11059130,2011000043239,"420659511003",1,1,1,4,2,,
361437929,11059130,2011000043239,"420659511003",35,1,1,1,0,,514269445
361540195,11056374,2011000045535,"420659509004",38,2,1,1,0,,513988701
361540197,11057627,2011000045535,"420659510003",38,2,1,1,0,,514269816
361540198,11057627,2011000045535,"420659510003",8,1,1,2,2,450108468,
361587134,11050229,2011000046688,"420659506001",60,1,1,1,0,,
361587136,11057824,2011000046688,"420659510004",60,1,1,1,0,,
361587137,11057824,2011000046688,"420659510004",49,2,1,2,1,,
361613385,11044023,2011000047343,"420659501001",11,1,1,5,2,450110702,
361613386,11044023,2011000047343,"420659501001",34,2,1,1,0,,514268951
361628104,11057017,2011000047726,"420659510001",4,2,1,2,2,,
361634955,11045624,2011000047887,"420659502002",32,1,1,1,0,,514270241
361634956,11048317,2011000047887,"420659504001",32,1,1,1,0,,514271561
361634957,11048349,2011000047887,"420659504001",32,1,1,1,0,,514271477
361634960,11061609,2011000047887,"420659513002",32,1,1,1,0,,514268816
361663510,11048115,2011000048607,"420659503005",50,1,1,1,0,,
361700057,11044549,2011000049536,"420659501002",50,1,1,1,0,,
361700059,11047508,2011000049536,"420659503003",50,1,1,1,0,,
361700060,11050433,2011000049536,"420659506001",50,1,1,1,0,,
361700061,11051511,2011000049536,"420659506004",50,1,1,1,0,,
361700064,11059912,2011000049536,"420659512001",50,1,1,1,0,,
361860489,11062100,2011000053632,"420659513002",16,1,1,3,2,450150577,
361861237,11053831,2011000053650,"420659508001",70,2,1,1,0,,
361861238,11062337,2011000053650,"420659513003",70,2,1,1,0,,
361924236,11048531,2011000055214,"420659504002",3,1,1,3,2,,
361924237,11048531,2011000055214,"420659504002",30,2,1,1,0,,514270454
362005644,11048111,2011000057219,"420659503005",74,1,1,2,1,,
362005645,11048111,2011000057219,"420659503005",74,2,1,1,0,,
362005649,11052223,2011000057219,"420659506005",74,2,1,1,0,,
362005651,11054911,2011000057219,"420659508003",74,2,1,1,0,,
362005652,11057108,2011000057219,"420659510001",74,1,1,2,1,,
362005653,11057108,2011000057219,"420659510001",74,2,1,1,0,,
362005654,11058586,2011000057219,"420659511001",74,1,1,2,1,,
362005656,11059280,2011000057219,"420659511003",74,1,1,2,1,,
362005657,11059280,2011000057219,"420659511003",74,2,1,1,0,,
362005658,11059505,2011000057219,"420659511004",74,1,1,2,1,,
362005660,11061113,2011000057219,"420659512003",74,1,1,2,1,,
362301249,11044694,2011000064740,"420659501002",73,1,1,1,0,,
362301250,11044694,2011000064740,"420659501002",45,1,1,3,2,,514270454
362301253,11049331,2011000064740,"420659505001",45,1,1,3,2,,514268411
362301254,11049331,2011000064740,"420659505001",72,2,1,2,1,,
362301256,11054532,2011000064740,"420659508003",45,1,1,3,2,,514271318
362301257,11054532,2011000064740,"420659508003",72,2,1,2,1,,
362301258,11055622,2011000064740,"420659509002",73,1,1,1,0,,
362301259,11055622,2011000064740,"420659509002",45,1,1,3,2,,514265872
362301262,11056809,2011000064740,"420659510001",45,1,1,3,2,,514267864
362301263,11056809,2011000064740,"420659510001",72,2,1,2,1,,
362301264,11057906,2011000064740,"420659510004",73,1,1,1,0,,
362301266,11057906,2011000064740,"420659510004",72,2,1,2,1,,
362512672,11060006,2011000070024,"420659512001",3,1,1,3,2,,
362512674,11060006,2011000070024,"420659512001",27,2,1,1,0,,514269360
362512678,11062275,2011000070024,"420659513003",27,2,1,1,0,,514269412
362785380,11045399,2011000076631,"420659502002",56,2,1,1,0,,514270649
362785384,11045968,2011000076631,"420659502003",56,2,1,1,0,,514269638
362785386,11048980,2011000076631,"420659504003",56,2,1,1,0,,514268070
362785388,11049883,2011000076631,"420659505002",56,2,1,1,0,,514268119
362785389,11050777,2011000076631,"420659506002",64,1,1,2,1,,514268092
362785392,11056540,2011000076631,"420659509004",56,2,1,1,0,,514267658
362785393,11057356,2011000076631,"420659510002",64,1,1,2,1,,514270574
362785394,11057356,2011000076631,"420659510002",56,2,1,1,0,,514270454
362785395,11057618,2011000076631,"420659510003",64,1,1,2,1,,514268229
362785396,11057618,2011000076631,"420659510003",56,2,1,1,0,,514270068
362785397,11057936,2011000076631,"420659510004",64,1,1,2,1,,514271725
362785398,11057936,2011000076631,"420659510004",56,2,1,1,0,,514268532
362987229,11046900,2011000081580,"420659503002",70,2,1,1,0,,514270733
362987230,11046900,2011000081580,"420659503002",71,1,1,2,1,,
362987231,11061051,2011000081580,"420659512003",70,2,1,1,0,,514269240
362987232,11061051,2011000081580,"420659512003",71,1,1,2,1,,
363073814,11048118,2011000083797,"420659503005",94,2,1,1,0,,
363075831,11049985,2011000083860,"420659506001",35,1,1,2,1,,514269915
363075833,11059865,2011000083860,"420659512001",35,1,1,2,1,,514269376
363311798,11061343,2011000089719,"420659513001",55,1,1,1,0,,514268779
363313040,11044927,2011000089741,"420659502001",81,2,1,1,0,,
363313041,11047333,2011000089741,"420659503003",81,2,1,1,0,,
363313042,11052260,2011000089741,"420659506005",81,2,1,1,0,,
363313043,11053276,2011000089741,"420659507003",81,2,1,1,0,,
363345539,11044641,2011000090551,"420659501002",54,2,1,1,0,,514269766
363345540,11045726,2011000090551,"420659502002",59,1,1,2,1,,514269681
363345541,11045726,2011000090551,"420659502002",54,2,1,1,0,,514270173
363421124,11044101,2011000092388,"420659501001",79,2,1,1,0,,
363421126,11044829,2011000092388,"420659502001",79,2,1,1,0,,
363421127,11044829,2011000092388,"420659502001",79,1,1,2,1,,
363555500,11046583,2011000095974,"420659503002",54,2,1,2,1,,514268093
363555502,11047038,2011000095974,"420659503003",54,2,1,2,1,,514270298
363555504,11048178,2011000095974,"420659503005",54,2,1,2,1,,514268376
363555505,11048178,2011000095974,"420659503005",55,1,1,1,0,,
363555506,11049813,2011000095974,"420659505002",54,2,1,2,1,,514267809
363555509,11050153,2011000095974,"420659506001",55,1,1,1,0,,
363555512,11052529,2011000095974,"420659507001",54,2,1,2,1,,514263791
363555513,11052529,2011000095974,"420659507001",55,1,1,1,0,,
363555515,11053941,2011000095974,"420659508001",55,1,1,1,0,,
363555517,11054382,2011000095974,"420659508002",55,1,1,1,0,,
363555518,11055028,2011000095974,"420659508003",54,2,1,2,1,,514270635
363555521,11056020,2011000095974,"420659509003",55,1,1,1,0,,
363555522,11061736,2011000095974,"420659513002",54,2,1,2,1,,514269174
363555524,11062190,2011000095974,"420659513003",54,2,1,2,1,,514269394
363555526,11062318,2011000095974,"420659513003",54,2,1,2,1,,514269361
363555527,11062318,2011000095974,"420659513003",55,1,1,1,0,,
363680663,11043938,2011000099164,"420659501001",13,1,1,3,2,450110702,
363680666,11052844,2011000099164,"420659507002",11,2,1,4,2,450150578,
363680672,11060823,2011000099164,"420659512003",47,2,1,2,1,,513933522
363680787,11051137,2011000099168,"420659506003",27,1,1,1,0,,514267751
363680788,11054055,2011000099168,"420659508002",26,2,1,3,10,,514272781
363680790,11054055,2011000099168,"420659508002",27,1,1,1,0,,514268882
363680791,11055370,2011000099168,"420659509001",26,2,1,3,10,,514268571
363680792,11055370,2011000099168,"420659509001",4,2,1,2,2,450151186,
363774623,11045318,2011000101581,"420659502002",66,2,1,2,1,,
363774624,11045942,2011000101581,"420659502003",67,1,1,1,0,,
363774625,11045942,2011000101581,"420659502003",66,2,1,2,1,,
363774626,11046125,2011000101581,"420659503001",67,1,1,1,0,,
363774629,11049194,2011000101581,"420659505001",66,2,1,2,1,,
363774630,11050108,2011000101581,"420659506001",67,1,1,1,0,,
363774632,11054389,2011000101581,"420659508002",67,1,1,1,0,,
363774635,11056785,2011000101581,"420659510001",66,2,1,2,1,,
363774636,11056905,2011000101581,"420659510001",67,1,1,1,0,,
363774637,11056905,2011000101581,"420659510001",66,2,1,2,1,,
363774638,11057797,2011000101581,"420659510003",67,1,1,1,0,,
363774641,11060784,2011000101581,"420659512003",66,2,1,2,1,,
363774642,11061314,2011000101581,"420659513001",67,1,1,1,0,,
363831452,11045116,2011000103032,"420659502001",80,2,1,1,0,,
363831453,11045116,2011000103032,"420659502001",86,1,1,2,1,,
363831455,11045641,2011000103032,"420659502002",86,1,1,2,1,,
363831457,11048196,2011000103032,"420659503005",86,1,1,2,1,,
363831459,11051881,2011000103032,"420659506005",86,1,1,2,1,,
363831460,11054280,2011000103032,"420659508002",80,2,1,1,0,,
363831461,11054280,2011000103032,"420659508002",86,1,1,2,1,,
363831462,11054836,2011000103032,"420659508003",80,2,1,1,0,,
363831463,11054836,2011000103032,"420659508003",86,1,1,2,1,,
363831465,11060940,2011000103032,"420659512003",86,1,1,2,1,,
363840797,11044898,2011000103262,"420659502001",49,1,1,1,0,,514400401
363840798,11044898,2011000103262,"420659502001",46,2,1,2,1,,514269696
363840802,11046153,2011000103262,"420659503001",46,2,1,2,1,,514268936
363840803,11046153,2011000103262,"420659503001",13,2,1,3,2,450110701,
363840804,11046153,2011000103262,"420659503001",11,1,1,4,2,450110701,
363840806,11047994,2011000103262,"420659503005",46,2,1,2,1,,514268730
363840808,11047994,2011000103262,"420659503005",11,1,1,4,2,450110702,
363996394,11049816,2011000107320,"420659505002",85,1,1,2,1,,
363996395,11049816,2011000107320,"420659505002",86,2,1,1,0,,
363996396,11051543,2011000107320,"420659506004",50,2,1,3,2,,514267988
363996400,11052257,2011000107320,"420659506005",85,1,1,2,1,,
363996401,11052257,2011000107320,"420659506005",86,2,1,1,0,,
363996402,11055282,2011000107320,"420659509001",50,2,1,3,2,,514267949
363996403,11055282,2011000107320,"420659509001",85,1,1,2,1,,
363996405,11056776,2011000107320,"420659510001",50,2,1,3,2,,514270955
363996406,11056776,2011000107320,"420659510001",85,1,1,2,1,,
363996407,11056776,2011000107320,"420659510001",86,2,1,1,0,,
363996410,11061543,2011000107320,"420659513001",86,2,1,1,0,,
364003868,11045859,2011000107517,"420659502003",31,1,1,2,7,,
364003869,11045859,2011000107517,"420659502003",50,2,1,1,0,,
364003871,11053409,2011000107517,"420659507003",31,1,1,2,7,,
364003875,11054282,2011000107517,"420659508002",50,2,1,1,0,,
364003877,11056068,2011000107517,"420659509003",31,1,1,2,7,,
364003879,11056068,2011000107517,"420659509003",10,1,1,3,7,450150577,
364003880,11060373,2011000107517,"420659512002",31,1,1,2,7,,
364003883,11061061,2011000107517,"420659512003",31,1,1,2,7,,
364003884,11061061,2011000107517,"420659512003",50,2,1,1,0,,
364003885,11061061,2011000107517,"420659512003",10,1,1,3,7,450150577,
364004112,11061488,2011000107525,"420659513001",60,1,1,1,0,,
364004113,11061488,2011000107525,"420659513001",26,1,1,3,2,,514273116
364032456,11045055,2011000108164,"420659502001",71,2,1,2,1,,
364032457,11045055,2011000108164,"420659502001",75,1,1,1,0,,
364032461,11049189,2011000108164,"420659505001",75,1,1,1,0,,
364032462,11052150,2011000108164,"420659506005",71,2,1,2,1,,
364279472,11047551,2011000114315,"420659503004",77,2,1,2,1,,
364291230,11048217,2011000114623,"420659503005",61,1,1,1,0,,514271004
364291232,11052708,2011000114623,"420659507001",61,1,1,1,0,,514268954
364291234,11056503,2011000114623,"420659509004",61,1,1,1,0,,514267873
364291239,11060336,2011000114623,"420659512002",61,2,1,2,1,,514269437
364291240,11060346,2011000114623,"420659512002",61,1,1,1,0,,514269216
364314465,11052618,2011000115244,"420659507001",58,1,1,2,1,,514269487
364514490,11044291,2011000120388,"420659501001",75,1,1,1,0,,
364514493,11044901,2011000120388,"420659502001",76,2,1,2,1,,
364514496,11046158,2011000120388,"420659503001",75,1,1,1,0,,
364514498,11047460,2011000120388,"420659503003",75,1,1,1,0,,
364514499,11049476,2011000120388,"420659505001",76,2,1,2,1,,
364514500,11049476,2011000120388,"420659505001",75,1,1,1,0,,
364514503,11054149,2011000120388,"420659508002",76,2,1,2,1,,
364514505,11054591,2011000120388,"420659508003",76,2,1,2,1,,
364514510,11059099,2011000120388,"420659511003",75,1,1,1,0,,
364514511,11059451,2011000120388,"420659511004",76,2,1,2,1,,
364514512,11059451,2011000120388,"420659511004",75,1,1,1,0,,
364514513,11061524,2011000120388,"420659513001",76,2,1,2,1,,
364514514,11061524,2011000120388,"420659513001",75,1,1,1,0,,
364534773,11061338,2011000120926,"420659513001",44,1,1,2,10,,
364587489,11051260,2011000122364,"420659506003",45,1,1,1,0,,514268057
364626581,11048930,2011000123277,"420659504003",59,1,1,4,12,,514270316
364626582,11048930,2011000123277,"420659504003",10,2,1,3,2,450149079,
364626587,11058635,2011000123277,"420659511002",44,2,1,1,0,,514270670
364626588,11058635,2011000123277,"420659511002",13,2,1,2,2,450150578,
364626589,11058635,2011000123277,"420659511002",59,1,1,4,12,,514269127
364626590,11058635,2011000123277,"420659511002",10,2,1,3,2,450147805,
364626591,11059627,2011000123277,"420659511004",44,2,1,1,0,,513935092
364626593,11059627,2011000123277,"420659511004",59,1,1,4,12,,514271522
364712765,11059870,2011000125386,"420659512001",79,1,1,1,0,,
364766882,11045273,2011000126812,"420659502001",70,2,1,2,1,,
364766883,11045273,2011000126812,"420659502001",72,1,1,1,0,,
364766885,11047697,2011000126812,"420659503004",72,1,1,1,0,,
364766887,11049251,2011000126812,"420659505001",72,1,1,1,0,,
364766888,11049422,2011000126812,"420659505001",70,2,1,2,1,,
364766889,11049422,2011000126812,"420659505001",72,1,1,1,0,,
364794030,11046616,2011000127507,"420659503002",49,1,1,2,1,,514268292
364794032,11049363,2011000127507,"420659505001",49,1,1,2,1,,514267791
364794033,11052706,2011000127507,"420659507001",47,2,1,1,0,,514270616
364890170,11055844,2011000129936,"420659509003",69,2,1,1,0,,
364890171,11061967,2011000129936,"420659513002",69,2,1,1,0,,
364993758,11049664,2011000132370,"420659505002",63,1,1,1,0,,
364993760,11056053,2011000132370,"420659509003",63,1,1,1,0,,
365004068,11059282,2011000132620,"420659511003",81,2,1,2,4,,
365122656,11054757,2011000135561,"420659508003",94,2,1,1,0,,
365122657,11055168,2011000135561,"420659509001",79,1,1,2,3,,
365122658,11055168,2011000135561,"420659509001",94,2,1,1,0,,
365180263,11050764,2011000137077,"420659506002",54,2,1,2,1,,514213297
365181269,11048318,2011000137101,"420659504001",83,2,1,1,0,,
365181270,11049726,2011000137101,"420659505002",83,2,1,1,0,,
365290412,11048089,2011000139824,"420659503005",61,1,1,2,1,,514271449
365290413,11055126,2011000139824,"420659509001",63,2,1,1,0,,514269191
365290414,11055126,2011000139824,"420659509001",61,1,1,2,1,,514266572
365292647,11046724,2011000139877,"420659503002",68,1,1,1,0,,
365292649,11055421,2011000139877,"420659509001",68,1,1,1,0,,
365292652,11061291,2011000139877,"420659513001",63,2,1,2,1,,514269861
365443657,11044151,2011000143755,"420659501001",16,2,1,4,2,450110702,
365443658,11044151,2011000143755,"420659501001",53,2,1,1,0,,514269816
365443659,11044151,2011000143755,"420659501001",47,1,1,2,1,,514270189
365443660,11044151,2011000143755,"420659501001",17,1,1,3,2,450110702,
365443661,11044653,2011000143755,"420659501002",16,2,1,4,2,450110702,
365443662,11044653,2011000143755,"420659501002",53,2,1,1,0,,514270454
365443663,11044653,2011000143755,"420659501002",47,1,1,2,1,,514269259
365443664,11044653,2011000143755,"420659501002",17,1,1,3,2,450110702,
365443669,11047031,2011000143755,"420659503003",16,2,1,4,2,450110845,
365443670,11047031,2011000143755,"420659503003",53,2,1,1,0,,514269922
365443671,11047031,2011000143755,"420659503003",47,1,1,2,1,,514269687
365443672,11047031,2011000143755,"420659503003",17,1,1,3,2,450110845,
365443673,11047449,2011000143755,"420659503003",16,2,1,4,2,450110845,
365443674,11047449,2011000143755,"420659503003",53,2,1,1,0,,514268245
365443675,11047449,2011000143755,"420659503003",47,1,1,2,1,,514269075
365443677,11048342,2011000143755,"420659504001",16,2,1,4,2,450110845,
365443678,11048342,2011000143755,"420659504001",53,2,1,1,0,,514270951
365443679,11048342,2011000143755,"420659504001",47,1,1,2,1,,514268227
365443680,11048342,2011000143755,"420659504001",17,1,1,3,2,450110845,
365443683,11048377,2011000143755,"420659504001",47,1,1,2,1,,514268093
365443685,11050168,2011000143755,"420659506001",16,2,1,4,2,450150577,
365443686,11050168,2011000143755,"420659506001",53,2,1,1,0,,514268014
365443687,11050168,2011000143755,"420659506001",47,1,1,2,1,,514267010
365443691,11051689,2011000143755,"420659506004",47,1,1,2,1,,514268359
365443693,11051774,2011000143755,"420659506004",16,2,1,4,2,450150577,
365443694,11051774,2011000143755,"420659506004",53,2,1,1,0,,514265999
365443695,11051774,2011000143755,"420659506004",47,1,1,2,1,,514268194
365443696,11051774,2011000143755,"420659506004",17,1,1,3,2,450150577,
365443700,11053027,2011000143755,"420659507003",17,1,1,3,2,450132231,
365443702,11053189,2011000143755,"420659507003",53,2,1,1,0,,514268938
365443705,11054093,2011000143755,"420659508002",16,2,1,4,2,450132231,
365443706,11054093,2011000143755,"420659508002",53,2,1,1,0,,514267791
365443709,11055679,2011000143755,"420659509002",16,2,1,4,2,450150577,
365443710,11055679,2011000143755,"420659509002",53,2,1,1,0,,512905149
365443713,11059597,2011000143755,"420659511004",16,2,1,4,2,450150577,
365443714,11059597,2011000143755,"420659511004",53,2,1,1,0,,514269174
365443716,11059597,2011000143755,"420659511004",17,1,1,3,2,450150577,
365479224,11051350,2011000144646,"420659506003",56,2,1,2,1,,514267691
365479225,11057685,2011000144646,"420659510003",69,1,1,1,0,,
365515495,11048066,2011000145580,"420659503005",74,2,1,2,1,,
365556974,11053794,2011000146599,"420659508001",2,2,1,4,2,,
365556975,11053794,2011000146599,"420659508001",5,1,1,3,2,450066968,
365556976,11053794,2011000146599,"420659508001",39,1,1,1,0,,514271085
365556978,11054310,2011000146599,"420659508002",2,2,1,4,2,,
365556982,11054723,2011000146599,"420659508003",2,2,1,4,2,,
365556985,11054723,2011000146599,"420659508003",36,2,1,2,1,,
365556986,11058706,2011000146599,"420659511002",2,2,1,4,2,,
365556987,11058706,2011000146599,"420659511002",5,1,1,3,2,450066968,
365556988,11058706,2011000146599,"420659511002",39,1,1,1,0,,513927015
365556990,11060375,2011000146599,"420659512002",2,2,1,4,2,,
365556991,11060375,2011000146599,"420659512002",5,1,1,3,2,450066968,
365556992,11060375,2011000146599,"420659512002",39,1,1,1,0,,514268485
365616072,11058490,2011000148078,"420659511001",57,1,1,1,0,,514269403
365616073,11059032,2011000148078,"420659511003",55,2,1,2,1,,
365667283,11044468,2011000149298,"420659501002",45,2,1,1,0,,514270908
365956127,11047088,2011000156350,"420659503003",18,2,1,5,2,450110845,
365956128,11047088,2011000156350,"420659503003",43,2,1,1,0,,
365956129,11047088,2011000156350,"420659503003",19,2,1,4,2,,
365956130,11047088,2011000156350,"420659503003",22,2,1,3,2,,
365956131,11047088,2011000156350,"420659503003",3,1,1,7,2,450120306,
365956132,11047088,2011000156350,"420659503003",13,1,1,6,2,450129160,
365956133,11047088,2011000156350,"420659503003",23,1,1,2,1,,
365956135,11057253,2011000156350,"420659510002",43,2,1,1,0,,
365956137,11057253,2011000156350,"420659510002",22,2,1,3,2,,
365956141,11060155,2011000156350,"420659512002",18,2,1,5,2,450150577,
365956143,11060155,2011000156350,"420659512002",19,2,1,4,2,,
365956144,11060155,2011000156350,"420659512002",22,2,1,3,2,,
365956145,11060155,2011000156350,"420659512002",3,1,1,7,2,450151186,
365956146,11060155,2011000156350,"420659512002",13,1,1,6,2,450150577,
365956147,11060155,2011000156350,"420659512002",23,1,1,2,1,,
366041357,11044652,2011000158550,"420659501002",7,1,1,4,2,450066968,
366041364,11057118,2011000158550,"420659510001",10,2,1,3,2,450066968,
366041366,11057118,2011000158550,"420659510001",37,2,1,1,0,,514269283
366041367,11057118,2011000158550,"420659510001",38,1,1,2,1,,514268863
366041368,11058050,2011000158550,"420659510004",10,2,1,3,2,450066968,
366041369,11058050,2011000158550,"420659510004",7,1,1,4,2,450066968,
366041370,11058050,2011000158550,"420659510004",37,2,1,1,0,,514270454
366041371,11058050,2011000158550,"420659510004",38,1,1,2,1,,514269053
366060064,11045975,2011000159054,"420659502003",27,1,1,1,0,,514269658
366161024,11046711,2011000161479,"420659503002",72,1,1,1,0,,
366161030,11052574,2011000161479,"420659507001",72,1,1,1,0,,
366161031,11052574,2011000161479,"420659507001",72,2,1,2,1,,
366161032,11054011,2011000161479,"420659508002",72,1,1,1,0,,
366161033,11054011,2011000161479,"420659508002",72,2,1,2,1,,
366161035,11056668,2011000161479,"420659509004",72,2,1,2,1,,
366244403,11047827,2011000163561,"420659503005",51,1,1,1,0,,
366244405,11052664,2011000163561,"420659507001",51,1,1,1,0,,
366244406,11053248,2011000163561,"420659507003",51,1,1,1,0,,
366244407,11057466,2011000163561,"420659510002",51,1,1,1,0,,
366244408,11060503,2011000163561,"420659512002",51,1,1,1,0,,
366328234,11053190,2011000165626,"420659507003",41,1,1,1,0,,
366414625,11055442,2011000167732,"420659509001",68,2,1,1,0,,514269371
366414626,11057063,2011000167732,"420659510001",68,2,1,1,0,,514269563
366615904,11047525,2011000172967,"420659503004",46,2,1,2,1,,514270712
366615905,11047525,2011000172967,"420659503004",63,1,1,1,0,,
366691000,11048928,2011000174808,"420659504003",66,2,1,1,0,,
366691001,11052901,2011000174808,"420659507002",70,1,1,2,1,,
366734810,11049124,2011000175940,"420659505001",66,2,1,1,0,,514268258
366734812,11058632,2011000175940,"420659511002",66,2,1,1,0,,514268840
366734813,11060762,2011000175940,"420659512003",66,2,1,1,0,,514269445
366781643,11045049,2011000177201,"420659502001",64,1,1,1,0,,514265902
366781646,11045672,2011000177201,"420659502002",57,2,1,2,1,,514269199
366781647,11047885,2011000177201,"420659503005",64,1,1,1,0,,514269901
366781648,11047885,2011000177201,"420659503005",57,2,1,2,1,,514268051
366781650,11054562,2011000177201,"420659508003",57,2,1,2,1,,514269816
366781654,11058271,2011000177201,"420659511001",57,2,1,2,1,,513602295
366781655,11058310,2011000177201,"420659511001",64,1,1,1,0,,514271420
366840040,11044275,2011000178672,"420659501001",31,1,1,1,0,,514269768
366840041,11044275,2011000178672,"420659501001",31,2,1,2,1,,514269645
366840042,11044275,2011000178672,"420659501001",4,2,1,3,2,450120306,
366840045,11058235,2011000178672,"420659511001",4,2,1,3,2,450102519,
366840047,11060854,2011000178672,"420659512003",31,2,1,2,1,,514269445
366840048,11060854,2011000178672,"420659512003",4,2,1,3,2,450151186,
366840049,11062305,2011000178672,"420659513003",31,1,1,1,0,,514268713
366929833,11053368,2011000180957,"420659507003",61,2,1,2,1,,514270986
367056892,11060861,2011000184099,"420659512003",7,2,1,4,2,450132458,
367056894,11060861,2011000184099,"420659512003",43,2,1,2,1,,
367056895,11060861,2011000184099,"420659512003",10,2,1,3,2,450150577,
367056898,11062361,2011000184099,"420659513003",43,2,1,2,1,,
367263396,11045070,2011000189064,"420659502001",13,1,1,4,2,450110702,
367263399,11045673,2011000189064,"420659502002",39,2,1,1,0,,514269685
367263400,11045673,2011000189064,"420659502002",13,1,1,4,2,450110701,
367263401,11045673,2011000189064,"420659502002",16,2,1,3,2,450110702,
